# VERTIKAAL 9 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 11:18:18
#X: 57960 - Y: 417200
#00 DONARLOCATIE: GTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  57960  417200 20250305 111826    0.90   20.04    6.18   8.74 16.4     159   28.32    3930   28.11   15902    0.38    1.41
  57960  417200 20250305 111858    2.10    0.00    6.15   8.74 16.4     158   28.30    3930   28.11   15903    0.40    1.38
  57960  417200 20250305 111918    3.01   18.45    6.15   8.74 16.5     159   28.30    3930   28.11   15905    0.47    1.49
  57960  417200 20250305 111944    3.98   17.11    6.01   8.73 16.5     158   28.20    3931   28.12   15909    0.65    1.36
  57960  417200 20250305 112012    5.02   15.74    5.71   8.69 16.5     157   27.98    3932   28.13   15914    0.68    1.39
  57960  417200 20250305 112129    5.99   14.31    5.20   8.49 13.8     130   27.65    3939   28.19   15950   12.70    2.39
  57960  417200 20250305 112305    6.95   14.40    5.07   8.38 12.0     113   27.60    3945   28.23   15978    8.56    2.51
  57960  417200 20250305 112319    7.97   13.21    4.96   8.38 12.1     113   27.53    3948   28.26   15991    7.25    2.18
  57960  417200 20250305 112336    8.95   12.10    4.89   8.36 12.0     113   27.49    3948   28.26   15994    6.73    1.91
  57960  417200 20250305 112408    9.94   11.03    4.88   8.35 11.9     112   27.51    3953   28.30   16017    6.38    1.62
  57960  417200 20250305 112436   11.02    9.90    4.95   8.37 11.9     112   27.60    3958   28.34   16039    5.76    1.91
  57960  417200 20250305 112519   12.01    8.85    4.92   8.34 11.7     110   27.68    3974   28.46   16110    6.69    2.21
  57960  417200 20250305 112559   13.03    7.63    4.80   8.30 11.4     107   27.68    3986   28.56   16166    5.05    2.05
  57960  417200 20250305 112634   13.99    6.44    4.89   8.28 11.1     105   27.91    4009   28.74   16270    4.73    2.11
  57960  417200 20250305 112702   14.93    5.46    4.93   8.30 11.3     106   27.95    4011   28.75   16278    4.80    2.00
  57960  417200 20250305 112715   16.00    4.46    4.96   8.30 11.3     106   28.03    4019   28.82   16317    4.14    2.04
  57960  417200 20250305 112734   16.96    3.54    5.00   8.30 11.3     106   28.16    4034   28.94   16384    4.81    2.01
  57960  417200 20250305 112819   18.00    2.38    4.97   8.27 11.1     105   28.21    4044   29.02   16432    4.15    2.08
  57960  417200 20250305 112856   19.04    1.39    4.90   8.25 10.9     103   28.19    4049   29.06   16454    4.48    2.03
  57960  417200 20250305 112933   19.92    0.00    4.86   8.24 10.8     101   28.18    4051   29.07   16464    3.91    2.08
