# VERTIKAAL 13 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 12:35:14
#X: 53710 - Y: 421060
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53710  421060 20250305 123528    0.98   16.64    6.01   8.73 16.4     158   28.17    3927   28.08   15889    0.32    1.37
  53710  421060 20250305 123555    1.95   15.71    6.02   8.73 16.4     157   28.17    3925   28.07   15881    0.31    1.32
  53710  421060 20250305 123614    2.98    1.03    5.94   8.73 16.4     157   28.13    3929   28.10   15899    0.42    1.44
  53710  421060 20250305 123632    4.06    0.75    5.92   8.73 16.4     157   28.12    3930   28.11   15903    0.47    1.44
  53710  421060 20250305 123704    4.95   12.94    5.75   8.74 16.5     158   28.00    3929   28.11   15903    0.82    1.42
  53710  421060 20250305 123757    6.43   11.64    5.65   8.74 16.9     161   27.93    3930   28.11   15907    1.63    1.42
  53710  421060 20250305 123840    7.01   11.04    5.42   8.67 16.7     158   27.79    3935   28.16   15932    2.72    1.72
  53710  421060 20250305 124016    8.03   10.14    5.21   8.49 13.5     127   27.65    3938   28.18   15946   20.25    3.26
  53710  421060 20250305 124106    9.11    9.16    5.24   8.43 12.8     121   27.88    3967   28.41   16079   18.06    2.72
  53710  421060 20250305 124157    9.98    8.40    5.45   8.49 13.6     129   28.36    4012   28.76   16283   15.60    3.08
  53710  421060 20250305 124310   10.92    7.40    5.03   8.28 11.4     108   28.38    4062   29.16   16513    2.71    1.88
  53710  421060 20250305 124405   11.98    6.44    5.00   8.26 11.1     105   28.42    4071   29.23   16554    4.02    2.09
  53710  421060 20250305 124429   12.97    5.34    5.06   8.27 11.1     105   28.50    4075   29.26   16571    4.02    2.45
  53710  421060 20250305 124459   14.03    4.24    5.12   8.27 11.2     106   28.58    4080   29.30   16593    5.36    2.57
  53710  421060 20250305 124536   14.93    3.35    5.22   8.30 11.3     108   28.67    4081   29.31   16598    4.52    2.67
  53710  421060 20250305 124559   16.03    2.05    5.21   8.29 11.4     108   28.66    4081   29.30   16597    4.89    2.47
  53710  421060 20250305 124647   17.06    0.98    5.04   8.25 10.9     104   28.51    4079   29.29   16591    4.12    2.38
