# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 10:56:04
#X: 59310 - Y: 414130
#00 DONARLOCATIE: GTS-13
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  59310  414130 20250305 105626    1.00   18.78    6.32   8.73 15.8     153   28.38    3923   28.06   15873    0.25    1.38
  59310  414130 20250305 105709    2.10   17.33    6.32   8.73 15.8     153   28.38    3924   28.06   15874    0.40    1.45
  59310  414130 20250305 105733    2.98   16.21    6.27   8.73 15.8     153   28.35    3924   28.06   15876    0.51    1.39
  59310  414130 20250305 105810    4.05   14.60    5.64   8.66 16.0     153   27.97    3938   28.17   15941    1.25    1.43
  59310  414130 20250305 105945    4.98   13.01    5.12   8.43 13.0     122   27.63    3944   28.22   15972   11.68    2.30
  59310  414130 20250305 110113    6.01   12.19    5.18   8.37 11.8     112   27.72    3950   28.27   16001   10.13    2.33
  59310  414130 20250305 110139    7.02   12.00    5.23   8.37 11.7     111   27.77    3952   28.29   16010    9.27    2.31
  59310  414130 20250305 110224    8.04   11.74    5.53   8.35 11.3     108   28.05    3960   28.35   16046    2.59    2.11
  59310  414130 20250305 110256    9.01   10.80    5.51   8.34 11.2     106   28.07    3965   28.39   16066    3.45    1.71
  59310  414130 20250305 110309   10.14    9.68    5.52   8.34 11.1     106   28.08    3966   28.40   16071    4.08    1.76
  59310  414130 20250305 110324   11.08    8.65    5.33   8.33 11.2     106   27.95    3968   28.41   16081    4.71    1.84
  59310  414130 20250305 110343   12.03    7.63    4.90   8.31 11.2     105   27.67    3974   28.47   16112    6.88    1.98
  59310  414130 20250305 110410   13.05    6.29    4.88   8.32 11.4     107   27.75    3987   28.57   16170    6.88    1.88
  59310  414130 20250305 110446   13.96    4.90    4.68   8.26 11.0     103   27.62    3991   28.60   16188    5.08    1.75
  59310  414130 20250305 110536   14.90    3.10    4.68   8.24 10.7     100   27.65    3995   28.63   16206    4.30    2.01
  59310  414130 20250305 110610   15.96    1.76    4.69   8.23 10.6      99   27.75    4008   28.73   16266    4.61    2.26
  59310  414130 20250305 110646   17.08    0.00    4.68   8.21 10.5      98   27.79    4015   28.78   16297    4.76    2.13
