# VERTIKAAL 15 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 13:09:44
#X: 51572 - Y: 418570
#00 DONARLOCATIE: GTS-06
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  51572  418570 20250305 130953    1.09   36.09    6.23   8.76 17.1     165   28.34    3928   28.09   15893    0.49    1.35
  51572  418570 20250305 131028    2.01   35.65    6.16   8.76 17.2     165   28.28    3927   28.08   15889    0.58    1.36
  51572  418570 20250305 131103    3.05   34.89    5.90   8.76 17.3     166   28.10    3928   28.10   15898    1.54    1.35
  51572  418570 20250305 131204    4.06   34.17    5.82   8.76 17.4     166   28.07    3932   28.12   15913    0.79    1.44
  51572  418570 20250305 131226    5.00   33.27    5.72   8.75 17.4     166   28.00    3933   28.13   15918    1.56    1.49
  51572  418570 20250305 131308    5.98   32.29    5.57   8.72 17.1     162   27.87    3931   28.12   15910    5.55    1.82
  51572  418570 20250305 131438    7.05   30.84    5.35   8.60 15.1     143   27.78    3941   28.20   15959   14.32    3.28
  51572  418570 20250305 131537    8.05   29.74    5.64   8.54 13.9     133   28.53    4016   28.79   16299   12.49    3.11
  51572  418570 20250305 131655    9.09   29.03    5.74   8.47 13.5     130   28.88    4054   29.09   16470    3.75    2.13
  51572  418570 20250305 131755    9.95   27.50    5.77   8.43 13.0     125   29.01    4069   29.21   16541    5.78    2.44
  51572  418570 20250305 131925   11.06   25.58    5.24   8.31 11.7     112   28.66    4079   29.29   16588    4.11    2.48
  51572  418570 20250305 132042   12.04   24.45    4.87   8.27 11.3     106   28.38    4080   29.30   16593    2.15    1.93
  51572  418570 20250305 132146   12.91   23.70    4.55   8.20 10.6      99   28.15    4081   29.31   16602    4.78    2.43
  51572  418570 20250305 132239   14.06   22.82    4.28   8.14 10.1      94   27.98    4086   29.35   16625    1.76    2.08
  51572  418570 20250305 132333   14.99   23.48    4.17   8.15 10.3      96   27.91    4089   29.37   16638    1.64    1.76
  51572  418570 20250305 132348   16.18   22.04    4.18   8.16 10.3      96   27.94    4091   29.39   16651    0.81    1.74
  51572  418570 20250305 132413   17.07   21.04    4.23   8.16 10.4      96   28.00    4094   29.42   16663    0.59    1.72
  51572  418570 20250305 132429   18.13   19.65    4.29   8.16 10.3      96   28.06    4097   29.44   16677    0.81    1.78
  51572  418570 20250305 132445   18.97   18.92    4.32   8.16 10.3      96   28.10    4099   29.46   16686    0.46    1.75
  51572  418570 20250305 132516   19.90   17.58    4.49   8.17 10.3      97   28.29    4109   29.53   16730    0.41    1.69
  51572  418570 20250305 132537   21.08   15.89    4.54   8.18 10.4      97   28.35    4111   29.55   16741    0.61    1.56
  51572  418570 20250305 132553   22.07   14.81    4.55   8.18 10.4      98   28.38    4114   29.57   16753    0.74    1.60
  51572  418570 20250305 132620   23.04   13.31    4.63   8.18 10.3      97   28.45    4116   29.59   16764    0.27    1.60
  51572  418570 20250305 132633   24.05   11.94    4.66   8.18 10.3      97   28.50    4119   29.61   16775    0.31    1.61
  51572  418570 20250305 132647   25.62   10.60    4.69   8.18 10.3      97   28.53    4120   29.62   16782    0.35    1.65
  51572  418570 20250305 132659   26.08    9.46    4.71   8.18 10.3      97   28.55    4120   29.62   16781    0.41    1.58
  51572  418570 20250305 132713   26.99    8.04    4.74   8.18 10.3      97   28.59    4123   29.64   16794    0.28    1.68
  51572  418570 20250305 132727   28.07    6.78    4.76   8.18 10.3      97   28.60    4123   29.65   16796    0.62    1.62
  51572  418570 20250305 132741   28.86    5.70    4.80   8.19 10.2      97   28.62    4121   29.63   16785    0.61    1.75
  51572  418570 20250305 132825   30.14    3.74    4.80   8.18 10.1      95   28.65    4125   29.66   16803    0.34    1.84
  51572  418570 20250305 132847   30.91    4.15    4.80   8.18 10.1      95   28.65    4126   29.66   16805    0.36    1.86
  51572  418570 20250305 132912   31.96    4.88    4.81   8.18 10.0      95   28.66    4126   29.66   16806    0.44    1.89
  51572  418570 20250305 132931   33.26    4.10    4.82   8.18 10.0      95   28.66    4126   29.66   16806    0.36    2.04
  51572  418570 20250305 133058   33.88    3.40    4.83   8.18 10.0      95   28.68    4126   29.67   16808    0.44    2.10
