# VERTIKAAL 14 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 12:53:44
#X: 52940 - Y: 420290
#00 DONARLOCATIE: GTS-07
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  52940  420290 20250305 125354    1.15   10.18    6.05   8.74 16.4     158   28.16    3921   28.04   15865    0.35    1.51
  52940  420290 20250305 125428    1.93    9.44    5.85   8.74 16.5     158   28.04    3925   28.07   15885    0.44    1.53
  52940  420290 20250305 125456    3.08    8.34    5.77   8.74 16.5     157   28.00    3927   28.09   15893    0.52    1.46
  52940  420290 20250305 125509    3.98    7.44    5.74   8.74 16.5     157   27.98    3929   28.11   15903    0.80    1.41
  52940  420290 20250305 125534    4.95    6.50    5.70   8.73 16.5     157   27.95    3929   28.10   15902    0.68    1.43
  52940  420290 20250305 125550    5.98    5.45    5.68   8.73 16.6     158   27.94    3929   28.11   15904    1.30    1.37
  52940  420290 20250305 125627    7.03    4.39    5.39   8.69 16.9     160   27.76    3934   28.15   15927   11.26    2.71
  52940  420290 20250305 125750    8.03    3.45    5.25   8.51 14.0     132   27.79    3954   28.30   16017   10.50    2.56
  52940  420290 20250305 125822    9.02    2.54    5.55   8.53 13.9     132   28.40    4008   28.72   16261   22.98    4.46
  52940  420290 20250305 125903   10.04    1.58    5.75   8.47 13.5     130   28.87    4052   29.07   16463    5.64    2.60
  52940  420290 20250305 130028   11.01    0.75    5.56   8.38 12.4     119   28.86    4072   29.23   16556    6.33    2.86
