# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 05-03-2025 10:12:14
#X: 62300 - Y: 412250
#00 DONARLOCATIE: GTS-15
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1024>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <0>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  62300  412250 20250305 101223    1.04   17.31    6.12   8.74 16.1     155   28.27    3929   28.10   15898    0.29    1.36
  62300  412250 20250305 101249    1.99   16.49    6.07   8.73 16.1     155   28.24    3929   28.10   15900    0.41    1.36
  62300  412250 20250305 101311    2.99   15.48    6.05   8.73 16.1     155   28.22    3929   28.10   15902    0.52    1.40
  62300  412250 20250305 101338    3.96   14.51    5.95   8.72 16.0     154   28.15    3930   28.11   15906    0.79    1.42
  62300  412250 20250305 101432    4.97   13.48    6.05   8.73 15.9     153   28.22    3929   28.10   15900    0.61    1.42
  62300  412250 20250305 101518    5.99   12.24    5.85   8.62 14.7     140   28.05    3927   28.08   15890    3.52    1.74
  62300  412250 20250305 101548    7.01   11.19    5.83   8.65 15.2     145   28.08    3933   28.13   15919    1.87    1.62
  62300  412250 20250305 101708    8.01   10.39    5.55   8.44 12.3     117   27.98    3948   28.25   15989   10.47    2.71
  62300  412250 20250305 101752    9.00    9.38    5.56   8.35 11.5     110   28.09    3963   28.37   16057    5.85    2.10
  62300  412250 20250305 101821    9.99    8.45    5.60   8.35 11.6     111   28.21    3975   28.47   16114    4.69    1.95
  62300  412250 20250305 101859   11.04    7.49    5.57   8.33 11.4     109   28.20    3978   28.49   16124    2.64    1.61
  62300  412250 20250305 101945   11.98    6.41    5.53   8.32 11.2     106   28.17    3977   28.49   16123    2.42    1.74
  62300  412250 20250305 101959   13.10    5.31    5.50   8.32 11.2     106   28.16    3979   28.50   16130    4.01    1.97
  62300  412250 20250305 102023   13.99    4.24    5.47   8.31 11.2     106   28.16    3981   28.52   16140    5.87    1.90
  62300  412250 20250305 102143   15.01    3.20    5.60   8.40 12.4     118   28.27    3983   28.53   16149    6.72    1.96
  62300  412250 20250305 102157   15.94    2.33    5.58   8.39 12.4     118   28.26    3985   28.54   16157    4.81    2.28
  62300  412250 20250305 102256   16.97    1.48    5.23   8.29 11.2     106   27.97    3982   28.52   16144    4.09    2.07
  62300  412250 20250305 102419   18.04    0.00    4.72   8.15 9.94      93   27.60    3983   28.53   16153    7.96    3.14
