# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 31-07-2024 08:29:21
#X: 42854 - Y: 397305
#00 DONARLOCATIE: VTS-12
#01 MEETPUNT: 1
#08 WAARNEMER(S): Schouwenaars
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1014>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  42854  397305 20240731 82929    1.01    0.00   22.66   8.08 7.95     108   40.38    3821   27.18   15317    2.02    0.00
  42854  397304 20240731 82946    2.01    0.00   22.67   8.08 7.94     108   40.39    3820   27.17   15315    1.98    0.00
  42853  397304 20240731 83035    3.03    0.00   22.63   8.04 7.13      97   40.42    3826   27.22   15343    2.60    0.00
  42849  397304 20240731 83132    4.01    0.00   22.18   7.87 5.52      74   40.39    3860   27.49   15497    3.02    0.00
  42833  397309 20240731 83302    4.98    0.00   21.58   7.77 4.01      54   41.24    3990   28.53   16097    1.14    0.00
  42828  397312 20240731 83328    6.00    0.00   21.52   7.77 3.97      53   41.32    4003   28.63   16155    1.59    0.00
  42820  397315 20240731 83404    7.04    0.00   21.43   7.80 4.10      55   41.46    4023   28.79   16250    0.41    0.00
  42818  397315 20240731 83419    8.04    0.00   21.43   7.80 4.12      55   41.50    4027   28.82   16267    0.39    0.00
  42815  397316 20240731 83438    9.03    0.00   21.41   7.81 4.17      56   41.53    4032   28.86   16290    0.39    0.00
  42813  397316 20240731 83456   10.17    0.00   21.38   7.81 4.21      56   41.56    4038   28.91   16318    0.31    0.00
  42812  397317 20240731 83516   10.99    0.00   21.39   7.82 4.24      57   41.60    4041   28.93   16330    0.36    0.00
  42811  397318 20240731 83541   12.03    0.00   21.39   7.82 4.26      57   41.65    4046   28.97   16354    0.34    0.00
  42810  397319 20240731 83607   13.01    0.00   21.39   7.82 4.31      58   41.67    4048   28.98   16363    0.36    0.00
  42809  397319 20240731 83622   14.02    0.00   21.38   7.82 4.32      58   41.68    4049   28.99   16369    0.41    0.00
  42808  397319 20240731 83639   15.03    0.00   21.37   7.82 4.30      58   41.68    4050   29.00   16374    0.30    0.00
