# VERTIKAAL 6 M.C.ECOS 8 VERTIKAAL
* 06-02-2025 11:50:04
#X: 72881 - Y: 400000
#00 DONARLOCATIE: ZTS-27
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par3.dat
## TLU        oC <-->
## LUCHTDK    hPa <1043>
## WINDSHD    m/s <-->
## WINDRTG    gradn <-->
## BEWKGD     /8 <8>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN PHYCOUG
  72881  400000 20250206 115012    1.03    7.68    4.34   8.18 12.8      97    0.85     124    0.70     284    0.87    3.65   -0.70
  72881  400000 20250206 115050    1.98    6.60    4.34   8.17 12.8      97    0.86     125    0.70     287    0.83    3.53   -0.56
  72881  400000 20250206 115110    3.11    5.28    4.34   8.17 12.9      97    0.86     125    0.70     287    0.89    3.62   -0.64
  72881  400000 20250206 115124    4.07    4.33    4.35   8.17 12.9      97    0.86     125    0.71     288    0.89    3.44   -0.61
  72881  400000 20250206 115139    5.07    3.41    4.35   8.17 12.9      97    0.86     125    0.70     286    0.83    3.42   -0.71
  72881  400000 20250206 115154    6.01    2.14    4.35   8.17 12.9      97    0.86     125    0.71     288    0.90    3.27   -0.62
  72881  400000 20250206 115216    6.94    1.36    4.36   8.17 12.9      97    0.86     125    0.71     288    0.94    3.57   -0.64
