X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TURBID;CHLFRFU;GELBH;Echms
51.452695;4.229651667;20250625;142312;-100;21.39;8.52;95.85;8.45;376.36;-0.83;0.85;152.08;4.71;0.86;1.57;5.21
51.45267667;4.229661667;20250625;142316;-200;21.37;8.53;95.82;8.45;376.3;-0.72;0.85;152.07;4.97;0.76;1.57;3.98
51.45266;4.229678333;20250625;142319;-300;21.37;8.53;95.79;8.45;375.98;-0.66;0.85;151.97;4.91;0.75;1.56;2.94
51.45264167;4.229685;20250625;142322;-400;21.37;8.53;95.69;8.44;376.3;-0.74;0.85;152.07;4.89;0.78;1.57;1.99
51.45262667;4.229705;20250625;142325;-500;21.37;8.53;95.57;8.43;376.35;-0.73;0.85;152.08;4.75;0.76;1.57;1.13
