X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,42358333;4,234975;20250626;100030;1;22,18;8,21;89,15;7,7;395,28;-0,68;0,88;157,57;5,97;1,61;1,65;4,27
51,423575;4,234975;20250626;100031;1,01;22,18;8,21;89,15;7,7;395,28;-0,68;0,88;157,57;5,98;1,61;1,65;4,26
51,42353333;4,234985;20250626;100036;2;22,18;8,21;89,06;7,7;395,01;-0,66;0,88;157,49;6,35;1,54;1,65;3,23
51,42349667;4,235001667;20250626;100040;3;22,16;8,21;88,89;7,69;395,54;-0,65;0,88;157,64;7,6;1,6;1,65;2,24
51,42346333;4,235006667;20250626;100044;4;22,15;8,2;88,75;7,67;395,58;-0,75;0,88;157,66;7,87;1,64;1,65;1,25
51,42335667;4,235035;20250626;100100;5;22,13;8,19;88,17;7,63;396,16;-0,51;0,88;157,83;20,03;2,13;1,65;0,45
51,42335167;4,235036667;20250626;100100;5;22,13;8,19;88,17;7,63;396,15;-0,51;0,88;157,82;20,09;2,13;1,65;-999
