X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,35353167;4,300545;20250626;111607;1;22,23;8,22;102,95;8,56;4141,18;-0,5;7,46;1170,59;2,47;1,96;12,26;0,54
51,35351833;4,300548333;20250626;111610;1;22,2;8,21;102,87;8,55;4158,14;-0,43;7,49;1174,98;2,55;1,86;12,3;1,81
51,35351833;4,30055;20250626;111611;1,01;22,2;8,21;102,85;8,55;4160,06;-0,42;7,49;1175,47;2,55;1,87;12,31;0,86
51,35351667;4,30055;20250626;111614;2;22,18;8,21;102,9;8,55;4198,72;-0,5;7,56;1185,51;2,61;1,8;12,41;1,49
51,353515;4,30055;20250626;111617;3;22,19;8,21;102,72;8,54;4186,81;-0,58;7,54;1182,42;2,4;1,69;12,38;3,83
51,35351333;4,300553333;20250626;111620;4;22,16;8,21;102,58;8,53;4211,04;-0,5;7,58;1188,7;2,4;1,77;12,43;2,75
51,35351167;4,30056;20250626;111623;5;22,13;8,2;102,5;8,53;4239,62;-0,63;7,63;1196,09;2,45;1,8;12,5;1,69
51,35349833;4,300565;20250626;111630;6;21,7;8,19;103,17;8,62;4649,02;-0,65;8,36;1301,5;1,92;1,98;13,49;0,79
