X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TURBID;CHLFRFU;GELBH;Echms
51.66205333;4.178983333;20250625;80949;-100;20.63;8.64;97.16;8.66;485.99;-0.53;1.04;183.76;1.2;0.83;1.86;5.2
51.66204167;4.178948333;20250625;80952;-200;20.63;8.64;97.15;8.66;488.01;-0.62;1.04;184.34;1.26;0.87;1.87;4.23
51.66203167;4.178923333;20250625;80955;-300;20.65;8.63;96.96;8.64;512.9;-0.64;1.09;191.49;1.53;0.89;1.94;3.27
51.66201833;4.178896667;20250625;80959;-400;20.67;8.61;96.51;8.59;559.09;-0.77;1.16;204.73;1.9;0.91;2.08;2.32
51.66198667;4.178858333;20250625;81006;-500;20.9;8.47;95.37;8.42;953.09;-0.65;1.88;322.16;2.72;0.7;3.28;1.34
51.66196833;4.178843333;20250625;81010;-600;20.95;8.45;93.94;8.26;1197.13;-0.65;2.31;391.87;3.48;0.69;4;0.29
