X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TURBID;CHLFRFU;GELBH;Echms
51.58282667;4.202396667;20250625;114650;-97;21.08;8.6;97.47;8.64;358.87;-0.61;0.82;147.01;2.09;0.44;1.5;7.81
51.58279667;4.202446667;20250625;114707;-205;21.09;8.61;98.66;8.75;358.87;-0.74;0.82;147.01;1.91;0.48;1.5;6.81
51.58278667;4.202493333;20250625;114725;-309;21.07;8.61;98.55;8.74;359.01;-0.68;0.82;147.05;1.83;0.46;1.5;5.75
51.58277333;4.202561667;20250625;114742;-406;21.06;8.6;97.53;8.65;358.84;-0.62;0.82;147;2.03;0.39;1.5;4.82
51.582775;4.202595;20250625;114758;-500;21.04;8.6;97.9;8.69;358.99;-0.62;0.82;147.04;1.96;0.56;1.5;3.93
51.58279167;4.202621667;20250625;114815;-616;20.98;8.58;96.19;8.55;358.66;-0.63;0.82;146.95;3.26;0.64;1.5;2.98
51.58285;4.20259;20250625;114835;-704;21.03;8.58;95.89;8.51;358.78;-0.72;0.82;146.98;2.24;0.79;1.5;2.26
51.58293;4.20253;20250625;114857;-800;21.07;8.58;96.48;8.56;358.72;-0.67;0.82;146.97;1.29;0.47;1.5;1.3
