X;Y;DATUM;TIJD;SENSHTE;T ;pH;%O2;O2;CL-;PHYCOUGL;SALNTT;GELDHD;TROEBHFNU;CHLFRFU;GELBH;Echms
51,38739167;4,245495;20250626;103833;0,98;22,96;8,25;96,62;8,12;1757,17;0,07;3,17;528,54;7,7;4,02;5,62;4,71
51,38737333;4,245516667;20250626;103904;2,08;22,99;8,25;96,54;8,1;1805,21;-0,02;3,26;542,05;8,6;4,24;5,77;3,62
51,387345;4,245543333;20250626;103929;3,07;23,01;8,25;96,47;8,09;1838,64;0,22;3,32;551,44;9,53;4,52;5,87;2,59
51,38732167;4,245585;20250626;103951;4,17;23,09;8,23;96,21;8,05;1941,26;0,13;3,51;580,17;9,55;4,79;6,19;1,47
51,38730167;4,245633333;20250626;104020;5,03;23,15;8,22;95,27;7,95;2076,42;0,08;3,75;617,8;10,6;4,79;6,59;0,46
