# VERTIKAAL 4 M.C.ECOS 8 VERTIKAAL
* 24-07-2024 08:28:15
#X: 61485 - Y: 412867
#00 DONARLOCATIE: GTS-14
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1022>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <1>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  61485  412867 20240724 82823    0.98   10.04   21.24   8.03 7.20      94   39.25    3824   27.21   15340    1.35    0.00
  61461  412882 20240724 82837    2.06    8.88   21.23   8.03 7.19      94   39.24    3824   27.21   15340    1.23    0.00
  61452  412886 20240724 82850    3.06    7.91   21.24   8.03 7.20      94   39.25    3824   27.21   15341    1.18    0.00
  61449  412888 20240724 82905    4.01    6.85   21.24   8.03 7.17      94   39.25    3824   27.21   15341    1.37    0.00
  61448  412888 20240724 82919    5.02    5.81   21.23   8.03 7.17      94   39.25    3824   27.21   15342    1.38    0.00
  61444  412889 20240724 82958    5.98    5.05   20.96   8.02 6.87      90   39.05    3827   27.23   15354    0.68    0.00
  61442  412889 20240724 83014    6.98    4.13   20.89   8.02 6.85      89   38.97    3824   27.21   15344    0.63    0.00
  61438  412888 20240724 83035    8.04    3.04   20.86   8.03 6.85      89   38.94    3824   27.21   15342    0.61    0.00
  61428  412887 20240724 83052    9.05    2.13   20.81   8.03 6.88      89   38.92    3827   27.23   15354    0.74    0.00
  61415  412889 20240724 83122   10.00    1.21   20.78   8.01 6.70      87   38.92    3828   27.24   15361    0.73    0.00
