# VERTIKAAL 8 M.C.ECOS 8 VERTIKAAL
* 24-07-2024 10:18:15
#X: 53978 - Y: 421167
#00 DONARLOCATIE: GTS-08
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1022>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  53978  421167 20240724 101823    1.08   16.89   20.63   8.03 7.29      95   39.00    3848   27.40   15455    1.98    0.00
  53954  421159 20240724 101837    2.06   15.94   20.45   8.02 7.26      94   38.86    3849   27.41   15459    2.67    0.00
  53930  421151 20240724 101910    2.95   14.96   20.38   8.01 7.09      92   38.81    3849   27.41   15460    1.94    0.00
  53920  421147 20240724 101947    3.95   13.90   20.28   7.98 6.78      87   38.72    3848   27.40   15457    1.54    0.00
  53915  421144 20240724 102029    5.00   12.79   20.18   7.95 6.36      82   38.64    3849   27.41   15462    1.12    0.00
  53904  421138 20240724 102127    6.02   11.68   20.01   7.90 6.06      78   38.54    3854   27.45   15482    1.20    0.00
  53888  421129 20240724 102236    7.00   10.46   19.79   7.86 5.57      71   38.48    3865   27.54   15536    1.52    0.00
  53878  421122 20240724 102327    7.97    9.39   19.67   7.82 5.16      66   38.49    3877   27.63   15589    1.11    0.00
  53865  421114 20240724 102433    8.96    8.15   18.63   7.74 4.21      53   37.76    3888   27.73   15648    0.46    0.00
  53860  421110 20240724 102510   10.04    7.00   18.80   7.75 4.10      52   38.50    3950   28.21   15928    0.41    0.00
  53857  421107 20240724 102530   11.06    5.91   19.28   7.80 4.36      55   39.23    3983   28.48   16079    0.80    0.00
  53851  421099 20240724 102625   12.03    4.80   19.38   7.83 4.73      60   39.46    3998   28.60   16147    0.86    0.00
  53850  421096 20240724 102644   13.06    3.74   19.33   7.84 4.69      60   39.65    4022   28.78   16256    0.37    0.00
  53848  421090 20240724 102737   13.97    2.69   19.33   7.82 4.39      56   39.87    4044   28.96   16359    0.34    0.00
  53847  421084 20240724 102810   14.95    1.55   19.29   7.82 4.35      56   39.92    4053   29.03   16397    0.49    0.00
  53844  421078 20240724 102842   15.93    0.00   19.25   7.83 4.27      54   40.03    4067   29.15   16465    0.41    0.00
