# VERTIKAAL 7 M.C.ECOS 8 VERTIKAAL
* 24-07-2024 09:58:12
#X: 56416 - Y: 420393
#00 DONARLOCATIE: GTS-10
#01 MEETPUNT: 1
#08 WAARNEMER(S): bernaards
@ par1.dat
## TLU        oC <-->
## LUCHTDK    hPa <1022>
## WINDSHD    m/s <9999.9>
## WINDRTG    gradn <279>
## BEWKGD     /8 <2>

~     X       Y    DATUM   TIJD SENSHTE   Echms       T     pH   O2     %O2   GELBH   GEL20  SALNTT     CL- CHLFRFU TROEBFN
  56416  420393 20240724 95820    1.08   12.15   20.91   8.02 7.10      93   39.20    3846   27.38   15442    0.87    0.00
  56414  420396 20240724 95844    1.99    0.00   20.90   8.02 7.09      92   39.20    3846   27.38   15442    0.99    0.00
  56414  420398 20240724 95907    2.98   10.36   20.87   8.02 7.07      92   39.17    3846   27.38   15441    1.68    0.00
  56412  420401 20240724 95924    3.99    9.50   20.88   8.02 7.05      92   39.17    3845   27.38   15439    1.05    0.00
  56384  420435 20240724 95953    4.94    8.54   20.88   8.02 7.01      91   39.17    3846   27.38   15441    1.43    0.00
  56383  420437 20240724 100016    5.94    7.53   20.88   8.02 7.00      91   39.17    3846   27.38   15441    1.18    0.00
  56379  420444 20240724 100110    6.96    6.53   20.87   8.01 6.98      91   39.17    3846   27.38   15443    1.10    0.00
  56367  420454 20240724 100236    8.03    5.35   18.90   7.75 4.41      55   37.93    3883   27.69   15624    0.44    0.00
  56360  420456 20240724 100333    8.96    4.25   18.61   7.73 4.10      51   37.82    3896   27.79   15684    0.35    0.00
  56356  420457 20240724 100401    9.96    3.15   18.59   7.73 4.03      50   37.87    3903   27.84   15716    0.33    0.00
  56348  420459 20240724 100502   10.94    2.03   18.91   7.79 4.36      55   38.95    3987   28.51   16098    0.31    0.00
  56344  420461 20240724 100536   12.02    0.99   19.12   7.83 4.56      58   39.51    4026   28.81   16274    0.39    0.00
